,0
37658,non functional
37659,non functional
37660,non functional
37661,non functional
37662,non functional
37663,non functional
37664,non functional
37665,non functional
37666,non functional
37667,non functional
37668,non functional
37669,non functional
37670,non functional
37671,non functional
37672,non functional
37673,non functional
37674,non functional
37675,non functional
37676,non functional
37677,non functional
37678,non functional
37679,non functional
37680,non functional
37681,non functional
37682,non functional
37683,non functional
37684,non functional
37685,non functional
37686,non functional
37687,non functional
37688,non functional
37689,non functional
37690,non functional
37691,non functional
37692,non functional
37693,non functional
37694,non functional
37695,non functional
37696,non functional
37697,non functional
37698,non functional
37699,non functional
37700,non functional
37701,non functional
37702,non functional
37703,non functional
37704,non functional
37705,non functional
37706,non functional
37707,non functional
37708,non functional
37709,non functional
37710,non functional
37711,non functional
37712,non functional
37713,non functional
37714,non functional
37715,non functional
37716,non functional
37717,non functional
37718,non functional
37719,non functional
37720,non functional
37721,non functional
37722,non functional
37723,non functional
37724,non functional
37725,non functional
37726,non functional
37727,non functional
37728,non functional
37729,non functional
37730,non functional
37731,non functional
37732,non functional
37733,non functional
37734,non functional
37735,non functional
37736,non functional
37737,non functional
37738,non functional
37739,non functional
37740,non functional
37741,non functional
37742,non functional
37743,non functional
37744,non functional
37745,non functional
37746,non functional
37747,non functional
37748,non functional
37749,non functional
37750,non functional
37751,non functional
37752,non functional
37753,non functional
37754,non functional
37755,non functional
37756,non functional
37757,non functional
37758,non functional
37759,non functional
37760,non functional
37761,non functional
37762,non functional
37763,non functional
37764,non functional
37765,non functional
37766,non functional
37767,non functional
37768,non functional
37769,non functional
37770,non functional
37771,non functional
37772,non functional
37773,non functional
37774,non functional
37775,non functional
37776,non functional
37777,non functional
37778,non functional
37779,non functional
37780,non functional
37781,non functional
37782,non functional
37783,non functional
37784,non functional
37785,non functional
37786,non functional
37787,non functional
37788,non functional
37789,non functional
37790,non functional
37791,non functional
37792,non functional
37793,non functional
37794,non functional
37795,non functional
37796,non functional
37797,non functional
37798,non functional
37799,non functional
37800,non functional
37801,non functional
